index,id,title,year,age,imdb,rotten_tomatoes,netflix,hulu,prime_video,directors,genres,language,runtime
697,698,Sergio,2020,18+,6.1,44,TRUE,FALSE,FALSE,Greg Barker,Biography,"English,Portuguese,Spanish,French",118
7100,7101,Seven Days in Utopia,2011,all,6,15,FALSE,FALSE,TRUE,Matthew Dean Russell,Drama,English,100
7662,7663,Seven Girlfriends,1999,13+,5.8,50,FALSE,FALSE,TRUE,Paul Lazarus,Comedy,English,99
8338,8339,Sex and Breakfast,2007,18+,4.8,9,FALSE,FALSE,TRUE,Miles Brandman,Comedy,English,81
1352,1353,Sex and the City 2,2010,18+,4.5,16,TRUE,FALSE,FALSE,Michael Patrick King,Comedy,"English,Arabic",146
8546,8547,"Sex, Death and Bowling",2015,18+,5.3,17,FALSE,FALSE,TRUE,Ally Walker,Comedy,English,92
2478,2479,Sextuplets,2019,16+,4.4,14,TRUE,FALSE,FALSE,Michael Tiddes,Comedy,English,97
3855,3856,Seymour: An Introduction,2015,7+,7.4,100,FALSE,TRUE,FALSE,Ethan Hawke,Documentary,English,84
5252,5253,Shade,2003,18+,6.3,67,FALSE,FALSE,TRUE,Damian Nieman,Crime,English,101
2232,2233,Shark Night 3D,2011,13+,4,19,TRUE,FALSE,FALSE,David R. Ellis,Horror,English,90
6159,6160,Sharknado,2013,16+,3.3,78,FALSE,FALSE,TRUE,Anthony C. Ferrante,Action,English,86
6620,6621,Sharknado 2: The Second One,2014,16+,4,61,FALSE,FALSE,TRUE,Anthony C. Ferrante,Action,English,95
7227,7228,Sharknado 3: Oh Hell No!,2015,16+,4.1,36,FALSE,FALSE,TRUE,Anthony C. Ferrante,Action,English,93
7387,7388,Sharknado 5: Global Swarming,2017,16+,3.9,30,FALSE,FALSE,TRUE,Anthony C. Ferrante,Action,English,93
8077,8078,Sharknado 6,2018,16+,3.5,27,FALSE,FALSE,TRUE,Anthony C. Ferrante,Action,English,86
16482,16483,Sharpay's Fabulous Adventure,2011,all,4.7,60,FALSE,FALSE,FALSE,Michael Lembeck,Comedy,English,90
1448,1449,She Hate Me,2004,18+,5.3,19,TRUE,FALSE,FALSE,Spike Lee,Comedy,"English,German,Spanish",138
401,402,She's Out of My League,2010,18+,6.4,58,TRUE,FALSE,TRUE,Jim Field Smith,Comedy,"English,Ukrainian",104
9052,9053,Shirin in Love,2014,16+,5,21,FALSE,FALSE,TRUE,Ramin Niami,Comedy,English,104
5321,5322,Short Eyes,1977,18+,7.1,89,FALSE,FALSE,TRUE,Robert M. Young,Drama,English,100
4453,4454,Short Term 12,2013,18+,8,98,FALSE,FALSE,TRUE,Destin Daniel Cretton,Drama,English,96
187,188,Shot Caller,2017,18+,7.3,69,TRUE,FALSE,FALSE,Ric Roman Waugh,Crime,English,121
5964,5965,Shy People,1987,18+,6.8,64,FALSE,FALSE,TRUE,Andrey Konchalovskiy,Drama,English,118
766,767,Sierra Burgess Is a Loser,2018,13+,5.8,66,TRUE,FALSE,FALSE,Ian Samuels,Comedy,English,105
8882,8883,"Silent Night, Deadly Night Part 2",1987,18+,3.7,14,FALSE,FALSE,TRUE,Lee Harry,Horror,English,88
26,27,Silver Linings Playbook,2012,18+,7.7,92,TRUE,FALSE,FALSE,David O. Russell,Comedy,English,122
42,43,Sin City,2005,18+,8,77,TRUE,FALSE,FALSE,"Frank Miller,Robert Rodriguez,Quentin Tarantino",Crime,English,124
3846,3847,Sinbad: Legend of the Seven Seas,2003,7+,6.7,45,FALSE,TRUE,FALSE,"Patrick Gilmore,Tim Johnson",Animation,"English,Cantonese,Italian",86
16322,16323,Sister Act,1992,7+,6.4,73,FALSE,FALSE,FALSE,Emile Ardolino,Comedy,English,100
16449,16450,Sister Act 2: Back in the Habit,1993,7+,5.6,7,FALSE,FALSE,FALSE,Bill Duke,Comedy,English,107
466,467,Sleeping with Other People,2015,18+,6.5,64,TRUE,FALSE,FALSE,Leslye Headland,Comedy,English,101
968,969,Sleepless,2017,18+,5.6,25,TRUE,FALSE,TRUE,Baran bo Odar,Action,English,95
1278,1279,Sleepover,2004,7+,5.3,15,TRUE,FALSE,TRUE,Joe Nussbaum,Comedy,English,89
7747,7748,Slender Man,2018,13+,3.2,6,FALSE,FALSE,TRUE,Sylvain White,Horror,English,93
6726,6727,Slice,2018,18+,4.5,57,FALSE,FALSE,TRUE,Austin Vesely,Comedy,English,83
1636,1637,Sliver,1993,18+,5,11,TRUE,FALSE,FALSE,Phillip Noyce,Drama,English,107
3770,3771,Slums of Beverly Hills,1998,18+,6.6,80,FALSE,TRUE,FALSE,Tamara Jenkins,Comedy,English,91
6878,6879,Small Time,2014,18+,6,54,FALSE,FALSE,TRUE,Joel Surnow,Drama,English,104
1560,1561,Snow Day,2000,7+,5.1,29,TRUE,FALSE,FALSE,Chris Koch,Adventure,English,89
16259,16260,Snow White and the Seven Dwarfs,1937,all,7.6,98,FALSE,FALSE,FALSE,"William Cottrell,David Hand,Wilfred Jackson,Larry Morey,Perce Pearce,Ben Sharpsteen",Animation,English,83
6679,6680,So Undercover,2012,13+,5,6,FALSE,FALSE,TRUE,Tom Vaughan,Action,English,94
5317,5318,Soaked in Bleach,2015,13+,7.4,30,FALSE,FALSE,TRUE,Benjamin Statler,Documentary,English,90
5148,5149,Soapdish,1991,13+,6.6,69,FALSE,FALSE,TRUE,Michael Hoffman,Comedy,English,97
1612,1613,Social Animals,2018,18+,5.2,38,TRUE,FALSE,FALSE,Theresa Bennett,Comedy,English,90
136,137,Solo: A Star Wars Story,2018,13+,6.9,70,TRUE,FALSE,FALSE,Ron Howard,Action,English,135
5632,5633,Some Guy Who Kills People,2011,18+,6.4,80,FALSE,FALSE,TRUE,Jack Perez,Comedy,English,97
4176,4177,Some Kind of Hero,1982,18+,5.8,40,FALSE,TRUE,TRUE,Michael Pressman,Comedy,English,97
4625,4626,Some Kind of Wonderful,1987,13+,7.1,81,FALSE,FALSE,TRUE,Howard Deutch,Drama,English,95
922,923,Someone Great,2019,18+,6.2,83,TRUE,FALSE,FALSE,Jennifer Kaytin Robinson,Comedy,English,92
6905,6906,Song One,2015,13+,5.8,33,FALSE,FALSE,TRUE,Kate Barker-Froyland,Drama,English,86
5930,5931,Song to Song,2017,18+,5.7,43,FALSE,FALSE,TRUE,Terrence Malick,Drama,English,129
542,543,Soni,2019,18+,7.2,85,TRUE,FALSE,FALSE,Nicolas Cage,Crime,English,110
5686,5687,Sons of Perdition,2010,18+,6.9,83,FALSE,FALSE,TRUE,"Tyler Measom,Jennilyn Merten",Documentary,English,85
6220,6221,Sophie and the Rising Sun,2016,18+,6.5,64,FALSE,FALSE,TRUE,Maggie Greenwald,Drama,English,105
5699,5700,Sordid Lives,2000,18+,6.8,37,FALSE,FALSE,TRUE,Del Shores,Comedy,English,111
3633,3634,Sorry to Bother You,2018,18+,6.9,93,FALSE,TRUE,FALSE,Boots Riley,Comedy,English,112
3746,3747,Soul Food,1997,18+,7,81,FALSE,TRUE,FALSE,George Tillman Jr.,Comedy,English,115
1442,1443,Soul Plane,2004,18+,4.5,18,TRUE,FALSE,TRUE,Jessy Terrero,Comedy,"English,Spanish",86
502,503,Soul Surfer,2011,7+,7,45,TRUE,FALSE,FALSE,Sean McNamara,Biography,English,112
332,333,Sour Grapes,2016,16+,7.3,96,TRUE,FALSE,FALSE,Larry David,Comedy,English,91
3808,3809,Southbound,2015,18+,5.9,80,FALSE,TRUE,TRUE,"Roxanne Benjamin,Matt Bettinelli-Olpin,David Bruckner,Tyler Gillett,Patrick Horvath,Justin Martinez,Radio Silence,Chad Villella",Fantasy,English,89
4727,4728,Southern Comfort,1981,18+,7.2,82,FALSE,FALSE,TRUE,Walter Hill,Action,"English,French",106
6669,6670,Spanish Lake,2014,all,6.5,80,FALSE,FALSE,TRUE,Phillip Andrew Morton,Documentary,English,79
8204,8205,Sparkle,2007,7+,6,78,FALSE,FALSE,TRUE,Salim Akil,Drama,English,116
5514,5515,Species,1995,18+,5.8,43,FALSE,FALSE,TRUE,Roger Donaldson,Action,English,108
1506,1507,Speech & Debate,2017,13+,5.9,55,TRUE,FALSE,FALSE,Dan Harris,Comedy,English,105
453,454,Spenser Confidential,2020,18+,6.2,38,TRUE,FALSE,FALSE,Peter Berg,Action,English,111
7792,7793,Spettacolo,2017,7+,6.6,92,FALSE,FALSE,TRUE,"Jeff Malmberg,Chris Shellen",Documentary,Italian,91
5,6,Spider-Man: Into the Spider-Verse,2018,7+,8.4,97,TRUE,FALSE,FALSE,"Bob Persichetti,Peter Ramsey,Rodney Rothman",Animation,"English,Spanish",117
10952,10953,Spinning Into Butter,2007,18+,4.3,16,FALSE,FALSE,TRUE,Mark Brokaw,Drama,English,86
3672,3673,Spirit: Stallion of the Cimarron,2002,all,7.1,70,FALSE,TRUE,FALSE,"Kelly Asbury,Lorna Cook",Animation,English,83
432,433,Spitfire,2018,7+,7.5,94,TRUE,FALSE,FALSE,John Cromwell,Drama,English,87
16395,16396,Splash,1984,7+,6.2,90,FALSE,FALSE,FALSE,Ron Howard,Comedy,"English,Swedish",111
6224,6225,Spread,2009,18+,5.8,21,FALSE,FALSE,TRUE,David Mackenzie,Comedy,English,97
4148,4149,Sprung,1997,18+,5,22,FALSE,TRUE,TRUE,Rusty Cundieff,Comedy,English,105
5027,5028,Spun,2002,18+,6.8,37,FALSE,FALSE,TRUE,Jonas Åkerlund,Comedy,English,101
1751,1752,Spy Kids: All the Time in the World,2011,7+,3.5,22,TRUE,FALSE,FALSE,Robert Rodriguez,Action,English,89
1149,1150,St. Agatha,2019,18+,5.2,64,TRUE,FALSE,FALSE,Darren Lynn Bousman,Horror,English,103
4802,4803,Stake Land,2010,18+,6.5,74,FALSE,FALSE,TRUE,Jim Mickle,Drama,English,98
3700,3701,Standing in the Shadows of Motown,2002,7+,7.8,91,FALSE,TRUE,TRUE,Paul Justman,Documentary,English,108
3589,3590,Star Trek II: The Wrath of Khan,1982,7+,7.7,87,FALSE,TRUE,TRUE,Nicholas Meyer,Action,English,113
3686,3687,Star Trek III: The Search for Spock,1984,7+,6.7,80,FALSE,TRUE,TRUE,Leonard Nimoy,Action,"English,Klingon,Russian,French",105
4002,4003,Star Trek V: The Final Frontier,1989,7+,5.5,22,FALSE,TRUE,TRUE,William Shatner,Action,"English,Klingon",107
3628,3629,Star Trek VI: The Undiscovered Country,1991,7+,7.2,82,FALSE,TRUE,TRUE,Nicholas Meyer,Action,"English,Klingon",110
3783,3784,Star Trek: Insurrection,1998,7+,6.4,55,FALSE,TRUE,TRUE,Jonathan Frakes,Action,English,103
3805,3806,Star Trek: The Motion Picture,1979,7+,6.4,42,FALSE,TRUE,TRUE,Robert Wise,Adventure,"English,Klingon",132
16212,16213,Star Wars: A New Hope,1977,7+,8.6,92,FALSE,FALSE,FALSE,George Lucas,Action,English,121
16290,16291,Star Wars: Episode I - The Phantom Menace,1999,7+,6.5,53,FALSE,FALSE,FALSE,George Lucas,Action,English,136
16287,16288,Star Wars: Episode II - Attack of the Clones,2002,7+,6.5,65,FALSE,FALSE,FALSE,George Lucas,Action,English,142
16224,16225,Star Wars: Return of the Jedi,1983,7+,8.3,82,FALSE,FALSE,FALSE,Richard Marquand,Action,English,131
16213,16214,Star Wars: The Empire Strikes Back,1980,7+,8.7,94,FALSE,FALSE,FALSE,Irvin Kershner,Action,English,124
16226,16227,Star Wars: The Force Awakens,2015,13+,7.9,93,FALSE,FALSE,FALSE,J.J. Abrams,Action,English,138
16275,16276,Star Wars: The Last Jedi,2017,13+,7,90,FALSE,FALSE,FALSE,Rian Johnson,Action,English,152
16277,16278,Star Wars: The Rise of Skywalker,2019,13+,6.7,52,FALSE,FALSE,FALSE,J.J. Abrams,Action,English,142
6703,6704,Steel City,2006,18+,6.5,83,FALSE,FALSE,TRUE,Brian Jun,Crime,English,95
1502,1503,Step Sisters,2018,13+,5.4,22,TRUE,FALSE,FALSE,Charles Stone III,Comedy,English,108
1129,1130,Stink!,2015,all,7.1,89,TRUE,FALSE,FALSE,Jon J. Whelan,Documentary,English,91
16489,16490,Stitch! The Movie,2003,all,6.2,20,FALSE,FALSE,FALSE,"Tony Craig,Roberts Gannaway",Animation,"Hawaiian,English",60
517,518,Stonehearst Asylum,2014,13+,6.8,54,TRUE,FALSE,FALSE,Brad Anderson,Drama,English,112
5877,5878,Stop-Loss,2008,18+,6.4,65,FALSE,FALSE,TRUE,Kimberly Peirce,Drama,English,112
1380,1381,Strange Weather,2016,18+,5.9,58,TRUE,FALSE,FALSE,Katherine Dieckmann,Adventure,English,92
6938,6939,Strange Wilderness,2008,18+,5.3,2,FALSE,FALSE,TRUE,Fred Wolf,Adventure,English,87
6972,6973,Strays,1997,18+,5.6,40,FALSE,FALSE,TRUE,Vin Diesel,Crime,English,105
6553,6554,Streamers,1983,18+,6.5,56,FALSE,FALSE,TRUE,Robert Altman,Crime,English,118
676,677,Stuart Little 2,2002,all,5.4,81,TRUE,FALSE,FALSE,Rob Minkoff,Animation,English,77
529,530,Studio 54,2018,18+,6.9,90,TRUE,FALSE,FALSE,Mark Christopher,Drama,English,93
7175,7176,Subject Two,2006,18+,5.4,55,FALSE,FALSE,TRUE,Philip Chidel,Drama,English,93
4822,4823,Suburbia,1984,18+,7,92,FALSE,FALSE,TRUE,Penelope Spheeris,Drama,English,94
5846,5847,Sun Choke,2015,18+,5.6,88,FALSE,FALSE,TRUE,Ben Cresciman,Drama,English,83
4731,4732,Sunshine Cleaning,2008,18+,6.8,74,FALSE,FALSE,TRUE,Christine Jeffs,Comedy,"English,Spanish",91
5754,5755,Sunshine State,2002,13+,6.7,80,FALSE,FALSE,TRUE,John Sayles,Drama,English,141
5669,5670,Super High Me,2007,18+,6.1,63,FALSE,FALSE,TRUE,Michael Blieden,Documentary,English,94
10427,10428,Super Sucker,2002,18+,4.4,29,FALSE,FALSE,TRUE,Jeff Daniels,Comedy,English,93
5781,5782,Support Your Local Gunfighter,1971,all,6.9,62,FALSE,FALSE,TRUE,Burt Kennedy,Comedy,English,91
4846,4847,Support Your Local Sheriff,1969,all,7.5,73,FALSE,FALSE,TRUE,Burt Kennedy,Comedy,English,92
3775,3776,Support the Girls,2018,18+,6.4,91,FALSE,TRUE,FALSE,Andrew Bujalski,Comedy,English,93
8520,8521,Surf Nazis Must Die,1987,18+,3.7,20,FALSE,FALSE,TRUE,Peter George,Action,English,83
657,658,Survivor's Guide to Prison,2018,18+,7.1,100,TRUE,FALSE,FALSE,Matthew Cooke,Documentary,English,102
5084,5085,Sweet Land,2005,7+,7.1,85,FALSE,FALSE,TRUE,Ali Selim,Drama,"English,German,Norwegian",110
617,618,Sweetheart,2019,13+,5.7,94,TRUE,FALSE,FALSE,J.D. Dillard,Adventure,English,82
6798,6799,Swimfan,2002,13+,5.1,15,FALSE,FALSE,TRUE,John Polson,Drama,English,85
3621,3622,Swingers,1996,18+,7.2,87,FALSE,TRUE,FALSE,Doug Liman,Comedy,English,96
6083,6084,Switchback,1997,18+,6.4,32,FALSE,FALSE,TRUE,Jeb Stuart,Crime,English,118
16302,16303,TRON: Legacy,2010,7+,6.8,51,FALSE,FALSE,FALSE,Joseph Kosinski,Action,English,125
3927,3928,Take Every Wave: The Life of Laird Hamilton,2018,7+,7.3,76,FALSE,TRUE,FALSE,Rory Kennedy,Documentary,English,118
1161,1162,Take Me,2017,18+,6.1,67,TRUE,FALSE,FALSE,Pat Healy,Comedy,English,83
6388,6389,Take Me to the River,2014,7+,6.9,73,FALSE,FALSE,TRUE,Matt Sobel,Drama,English,84
1604,1605,Tales from the Hood 2,2018,18+,4.4,75,TRUE,FALSE,FALSE,"Rusty Cundieff,Darin Scott",Comedy,English,111
5766,5767,Tales from the Script,2009,7+,7.1,75,FALSE,FALSE,TRUE,Peter Hanson,Documentary,English,105
5426,5427,Tales of Halloween,2015,18+,5.5,79,FALSE,FALSE,TRUE,"Darren Lynn Bousman,Axelle Carolyn,Adam Gierasch,Andrew Kasch,Neil Marshall,Lucky McKee,Mike Mendez,Dave Parker,Ryan Schifrin,John Skipp,Paul Solet",Comedy,English,92
1486,1487,Tall Girl,2019,7+,5.2,44,TRUE,FALSE,FALSE,Nzingha Stewart,Comedy,English,101
16492,16493,Tall Tale,1995,7+,5.9,50,FALSE,FALSE,FALSE,Jeremiah S. Chechik,Adventure,English,96
3651,3652,Tangerine,2015,18+,7.1,96,FALSE,TRUE,FALSE,Sean Baker,Comedy,"English,Armenian",88
16246,16247,Tangled,2010,7+,7.7,89,FALSE,FALSE,FALSE,"Nathan Greno,Byron Howard",Animation,English,100
6313,6314,Tapeheads,1988,18+,5.7,60,FALSE,FALSE,TRUE,Bill Fishman,Comedy,English,93
16569,16570,Tarzan & Jane,2002,all,5.4,17,FALSE,FALSE,FALSE,"Steve Loter,Victor Cook,Steve Loter,Don MacKinnon,Lisa Schaffer",Animation,English,75
1307,1308,Tarzan II,2005,all,5.6,33,TRUE,FALSE,FALSE,Brian Smith,Animation,English,72
10,11,Taxi Driver,1976,18+,8.3,95,TRUE,FALSE,FALSE,Martin Scorsese,Crime,"English,Spanish",114
9415,9416,Teen Wolf Too,1987,7+,3.4,7,FALSE,FALSE,TRUE,Christopher Leitch,Comedy,English,95
7330,7331,Tell Your Children,1936,7+,3.8,39,FALSE,FALSE,TRUE,Louis J. Gasnier,Crime,English,66
4476,4477,Temple Grandin,2010,7+,8.3,100,FALSE,FALSE,TRUE,Mick Jackson,Biography,English,107
7328,7329,Ten 'til Noon,2006,18+,5.5,70,FALSE,FALSE,TRUE,Scott Storm,Crime,English,83
6557,6558,Tenderness,2009,18+,5.5,40,FALSE,FALSE,TRUE,John Polson,Crime,English,101
4566,4567,Terms of Endearment,1983,7+,7.4,78,FALSE,FALSE,TRUE,James L. Brooks,Comedy,English,132
4042,4043,Texas Chainsaw 3D,2013,18+,4.8,19,FALSE,TRUE,TRUE,John Luessenhop,Horror,English,92
16677,16678,That Darn Cat,1997,7+,4.7,13,FALSE,FALSE,FALSE,Robert Stevenson,Comedy,"English,French",116
16373,16374,That Darn Cat!,1965,all,6.8,94,FALSE,FALSE,FALSE,Robert Stevenson,Comedy,"English,French",116
11420,11421,That's What She Said,2012,18+,3.9,8,FALSE,FALSE,TRUE,Carrie Preston,Comedy,English,84
6067,6068,The 5th Quarter,2011,13+,5.6,57,FALSE,FALSE,TRUE,Rick Bieber,Biography,English,101
16384,16385,The Absent-Minded Professor,1961,all,6.8,83,FALSE,FALSE,FALSE,Robert Stevenson,Comedy,English,92
1708,1709,The Adderall Diaries,2016,18+,5.2,21,TRUE,FALSE,FALSE,Pamela Romanowsky,Crime,English,87
16429,16430,The Adventures of Huck Finn,1993,7+,6.2,73,FALSE,FALSE,FALSE,Stephen Sommers,Adventure,"English,French",108
16340,16341,The Adventures of Ichabod and Mr. Toad,1949,7+,7,93,FALSE,FALSE,FALSE,"James Algar,Clyde Geronimi,Jack Kinney",Animation,English,68
4046,4047,The Alchemist Cookbook,2016,18+,5.1,80,FALSE,TRUE,TRUE,Joel Potrykus,Comedy,English,82
3895,3896,The Ant Bully,2006,7+,5.8,62,FALSE,TRUE,FALSE,John A. Davis,Animation,English,88
10983,10984,The Ape,1940,all,4.6,40,FALSE,FALSE,TRUE,"Merian C. Cooper,Ernest B. Schoedsack",Adventure,English,100
16440,16441,The Apple Dumpling Gang,1975,all,6.5,56,FALSE,FALSE,FALSE,Norman Tokar,Comedy,English,100
16304,16305,The Aristocats,1970,all,7.1,66,FALSE,FALSE,FALSE,Wolfgang Reitherman,Animation,English,78
6285,6286,The Armor of Light,2015,13+,6.7,96,FALSE,FALSE,TRUE,"Abigail Disney,Kathleen Hughes",Documentary,English,88
3709,3710,The Art of Self-Defense,2019,18+,6.7,84,FALSE,TRUE,FALSE,Riley Stearns,Comedy,"English,French,German",104
6334,6335,The Art of Travel,2008,18+,6.4,63,FALSE,FALSE,TRUE,Thomas Whelan,Drama,"English,Spanish",100
6692,6693,The Atoning,2017,18+,4.1,60,FALSE,FALSE,TRUE,Michael Williams,Drama,English,89
4438,4439,The Avengers,2012,13+,8,92,FALSE,FALSE,TRUE,Joss Whedon,Action,"English,Russian,Hindi",143
997,998,The B-Side: Elsa Dorfman's Portrait Photography,2017,18+,6.6,97,TRUE,FALSE,FALSE,Errol Morris,Documentary,English,76
8299,8300,The Babymakers,2012,18+,4.9,8,FALSE,FALSE,TRUE,Jay Chandrasekhar,Comedy,English,95
384,385,The Babysitter,2017,18+,6.3,71,TRUE,FALSE,TRUE,McG,Comedy,English,85
6249,6250,The Babysitters,2007,18+,5.6,33,FALSE,FALSE,TRUE,David Ross,Adventure,English,88
1107,1108,The Bad Batch,2017,18+,5.3,47,TRUE,FALSE,FALSE,Ana Lily Amirpour,Drama,English,118
118,119,The Ballad of Buster Scruggs,2018,18+,7.3,91,TRUE,FALSE,FALSE,"Ethan Coen,Joel Coen",Comedy,"English,French",133
798,799,The Ballad of Lefty Brown,2017,18+,6.3,78,TRUE,FALSE,FALSE,Jared Moshe,Action,English,111
8158,8159,The Basement,2018,18+,4.6,11,FALSE,FALSE,TRUE,Tommy O'Haver,Biography,English,98
6066,6067,The Baytown Outlaws,2012,18+,6.4,22,FALSE,FALSE,TRUE,Barry Battles,Action,English,98
5949,5950,The Bedroom Window,1987,18+,6.4,76,FALSE,FALSE,TRUE,Curtis Hanson,Crime,English,112
8097,8098,The Benefactor,2015,18+,5.1,26,FALSE,FALSE,TRUE,Andrew Renzi,Drama,English,93
8300,8301,The Big Ask,2014,18+,4.8,55,FALSE,FALSE,TRUE,"Thomas Beatty,Rebecca Fishman",Comedy,English,91
9282,9283,The Big Brass Ring,1999,7+,5.3,57,FALSE,FALSE,TRUE,George Hickenlooper,Drama,"English,French,Latin",104
4977,4978,The Big Easy,1986,18+,6.5,89,FALSE,FALSE,TRUE,Jim McBride,Comedy,English,102
5226,5227,The Big Kahuna,2000,18+,6.6,73,FALSE,FALSE,TRUE,John Swanbeck,Drama,English,90
4450,4451,The Big Sick,2017,18+,7.5,98,FALSE,FALSE,TRUE,Michael Showalter,Comedy,"English,Urdu",120
6234,6235,The Big Sleep,1978,18+,5.8,67,FALSE,FALSE,TRUE,Howard Hawks,Crime,English,114
8586,8587,The Big Squeeze,1996,18+,5.1,43,FALSE,FALSE,TRUE,Marcus DeLeon,Drama,English,98
4030,4031,The Big Wedding,2013,18+,5.6,7,FALSE,TRUE,TRUE,Justin Zackham,Comedy,"English,Spanish,Chinese,Latin",89
3637,3638,The Biggest Little Farm,2019,7+,8.1,91,FALSE,TRUE,FALSE,John Chester,Documentary,English,91
548,549,The Bill Murray Stories: Life Lessons Learned from a Mythical Man,2018,18+,7,95,TRUE,FALSE,FALSE,Tommy Avallone,Documentary,English,70
4536,4537,The Birdcage,1996,18+,7.1,79,FALSE,FALSE,TRUE,Mike Nichols,Comedy,English,117
4912,4913,The Birth of a Nation,1915,7+,6.4,93,FALSE,FALSE,TRUE,D.W. Griffith,Drama,None,195
1523,1524,The Black Godfather,2019,18+,6.5,100,TRUE,FALSE,TRUE,Reginald Hudlin,Documentary,English,118
16453,16454,The Black Hole,1979,7+,6,40,FALSE,FALSE,FALSE,Gary Nelson,Action,English,98
9301,9302,The Boogey Man,1980,18+,4.6,17,FALSE,FALSE,TRUE,Ulli Lommel,Horror,English,82
3658,3659,The Book of Eli,2010,18+,6.9,47,FALSE,TRUE,FALSE,"Albert Hughes,Allen Hughes",Action,English,118
4121,4122,The Boost,1988,18+,6.1,38,FALSE,TRUE,FALSE,Harold Becker,Drama,English,95
954,955,The Bounty Hunter,2010,13+,5.6,12,TRUE,FALSE,FALSE,Andy Tennant,Action,"English,Ukrainian",110
16578,16579,The Brave Little Toaster Goes to Mars,1998,all,5.7,40,FALSE,FALSE,FALSE,"Robert C. Ramirez,Patrick A. Ventura",Animation,English,73
16560,16561,The Brave Little Toaster to the Rescue,1997,all,6.3,40,FALSE,FALSE,FALSE,"Robert C. Ramirez,Patrick A. Ventura",Animation,"Chinese,Mandarin,Japanese,Korean,French,English",74
3586,3587,The Cabin in the Woods,2012,18+,7,92,FALSE,TRUE,TRUE,Drew Goddard,Horror,"English,Japanese",95
530,531,The Case for Christ,2017,7+,6.2,59,TRUE,FALSE,FALSE,Jon Gunn,Biography,English,112
16447,16448,The Cat from Outer Space,1978,all,6.1,67,FALSE,FALSE,FALSE,Norman Tokar,Comedy,English,104
1390,1391,The Cat in the Hat,2003,7+,3.9,9,TRUE,TRUE,FALSE,Bo Welch,Adventure,English,82
7689,7690,The Celestine Prophecy,2006,7+,4.9,4,FALSE,FALSE,TRUE,Armand Mastroianni,Adventure,English,99
5952,5953,The Cheap Detective,1978,7+,6.5,47,FALSE,FALSE,TRUE,Robert Moore,Comedy,"English,German",92
16462,16463,The Cheetah Girls 2: When in Spain,2006,all,5,43,FALSE,FALSE,FALSE,Kenny Ortega,Comedy,"English,Spanish",96
16471,16472,The Cheetah Girls: One World,2008,all,4.7,67,FALSE,FALSE,FALSE,Paul Hoen,Comedy,English,90
3776,3777,The China Hustle,2018,18+,7.2,77,FALSE,TRUE,FALSE,Jed Rothstein,Documentary,English,82
322,323,The Christmas Chronicles,2018,7+,7.1,64,TRUE,FALSE,TRUE,Clay Kaytis,Adventure,"English,Spanish,French,Romanian",104
4243,4244,The Château,2001,18+,5.2,50,FALSE,TRUE,FALSE,Jesse Peretz,Comedy,"English,French",91
6980,6981,The City of Your Final Destination,2009,13+,6.3,39,FALSE,FALSE,TRUE,James Ivory,Drama,"English,Spanish,French",117
1932,1933,The Clapper,2018,18+,5.1,23,TRUE,FALSE,FALSE,Dito Montiel,Comedy,English,89
3710,3711,The Clovehitch Killer,2018,13+,6.5,78,FALSE,TRUE,FALSE,Duncan Skiles,Crime,English,109
895,896,The Cloverfield Paradox,2018,13+,5.5,16,TRUE,FALSE,FALSE,Julius Onah,Adventure,"English,Mandarin,German",102
5327,5328,The Collector,2009,18+,6.4,29,FALSE,FALSE,TRUE,Marcus Dunstan,Action,English,90
6218,6219,The Comedy,2012,18+,6.4,47,FALSE,FALSE,TRUE,Rick Alverson,Comedy,English,95
528,529,The Company Men,2010,18+,6.7,67,TRUE,FALSE,FALSE,John Wells,Drama,English,104
5800,5801,The Competition,1980,7+,6.6,71,FALSE,FALSE,TRUE,Joel Oliansky,Drama,English,123
16506,16507,The Computer Wore Tennis Shoes,1969,all,6.1,50,FALSE,FALSE,FALSE,Robert Butler,Comedy,English,91
8714,8715,The Congressman,2016,18+,6.3,33,FALSE,FALSE,TRUE,"Jared Martin,Robert Mrazek",Drama,English,98
3579,3580,The Conjuring,2013,18+,7.5,85,FALSE,TRUE,FALSE,James Wan,Horror,"English,Latin",112
4458,4459,The Conversation,1974,7+,7.8,98,FALSE,FALSE,TRUE,Francis Ford Coppola,Drama,English,113
3720,3721,The Cooler,2003,18+,6.9,77,FALSE,TRUE,TRUE,Wayne Kramer,Drama,English,101
9523,9524,The Corpse Grinders,1971,18+,4,17,FALSE,FALSE,TRUE,Ted V. Mikels,Comedy,English,72
16633,16634,The Country Bears,2002,all,4.1,29,FALSE,FALSE,FALSE,Peter Hastings,Comedy,English,88
139,140,The Croods,2013,7+,7.2,71,TRUE,FALSE,FALSE,"Kirk DeMicco,Chris Sanders",Animation,English,98
56,57,The Curious Case of Benjamin Button,2008,13+,7.8,71,TRUE,FALSE,FALSE,David Fincher,Drama,"English,Russian,French",166
8602,8603,The Curse of Sleeping Beauty,2016,16+,4.2,15,FALSE,FALSE,TRUE,Pearry Reginald Teo,Fantasy,English,89
4933,4934,The Cutting Edge,1992,7+,6.9,56,FALSE,FALSE,TRUE,Paul Michael Glaser,Comedy,"English,French,Russian",101
6651,6652,The Dark Backward,1991,18+,5.8,45,FALSE,FALSE,TRUE,Adam Rifkin,Comedy,English,101
